Timestamp,Count (t=30),Count (t=40),Count (t=50),Count (t=60),Count (t=70)
2022_11_25T16_59_45,48,24,12,9,8
2022_11_25T17_14_45,37,18,12,11,9
2022_11_25T17_29_45,30,15,12,9,7
2022_11_25T17_44_45,30,14,11,7,4
2022_11_25T17_59_45,25,17,12,7,5
2022_11_25T18_14_45,46,28,14,11,8
2022_11_25T18_29_45,38,18,11,10,9
2022_11_25T18_44_45,59,29,15,12,8
2022_11_25T18_59_45,50,23,15,11,8
2022_11_25T19_14_45,44,22,14,12,8
2022_11_25T19_29_45,45,20,12,9,7
2022_11_25T19_44_45,62,24,14,10,6
2022_11_25T19_59_45,65,30,17,10,9
2022_11_25T20_14_45,51,28,13,11,9
2022_11_25T20_29_45,35,17,13,10,9
2022_11_25T20_44_45,23,17,13,12,9
2022_11_25T20_59_45,18,14,10,8,3
2022_11_25T21_14_45,36,19,10,8,7
2022_11_25T21_29_45,49,20,11,9,6
2022_11_25T21_44_45,35,15,6,5,2
2022_11_25T21_59_45,59,35,15,9,7
2022_11_25T22_14_45,53,20,10,7,5
2022_11_25T22_29_45,39,20,7,4,4
2022_11_25T22_44_45,20,9,7,4,4
2022_11_25T22_59_45,15,8,5,5,4
2022_11_25T23_14_45,94,47,19,9,2
2022_11_25T23_29_45,95,45,17,6,4
2022_11_25T23_44_45,55,27,12,8,6
2022_11_25T23_59_45,9,8,6,2,2
2022_11_26T00_14_45,69,33,14,5,3
2022_11_26T00_29_45,8,5,5,3,1
2022_11_26T00_44_45,4,3,0,0,0
2022_11_26T00_59_45,6,4,3,2,2
2022_11_26T01_14_46,6,3,2,1,0
2022_11_26T01_29_46,3,2,1,0,0
2022_11_26T01_44_46,3,2,2,0,0
2022_11_26T01_59_46,3,2,0,0,0
2022_11_26T02_14_46,1,1,1,0,0
2022_11_26T02_29_46,0,0,0,0,0
2022_11_26T02_44_46,1,0,0,0,0
2022_11_26T02_59_46,0,0,0,0,0
2022_11_26T03_14_46,0,0,0,0,0
2022_11_26T03_29_46,4,2,2,1,1
2022_11_26T03_44_46,4,2,0,0,0
2022_11_26T03_59_46,4,3,2,2,1
2022_11_26T04_14_46,4,4,3,2,1
2022_11_26T04_29_46,3,3,2,1,1
2022_11_26T04_44_46,5,4,2,1,1
2022_11_26T04_59_46,4,3,3,2,1
2022_11_26T05_14_46,6,5,4,2,2
2022_11_26T05_29_46,15,9,5,5,5
2022_11_26T05_44_46,41,19,10,7,6
2022_11_26T05_59_46,34,15,10,8,6
2022_11_26T06_14_46,51,23,13,6,5
2022_11_26T06_29_46,55,23,11,8,4
2022_11_26T06_44_46,50,20,9,7,3
2022_11_26T06_59_46,5,5,5,4,1
2022_11_26T07_14_46,29,13,9,6,5
2022_11_26T07_29_46,47,25,13,8,5
2022_11_26T07_44_46,38,22,9,7,4
2022_11_26T07_59_46,47,23,13,9,7
2022_11_26T08_14_46,47,27,11,8,5
2022_11_26T08_29_46,30,12,9,5,5
2022_11_26T08_44_46,66,38,16,11,9
2022_11_26T08_59_46,57,35,14,8,5
2022_11_26T09_14_46,62,33,16,10,8
2022_11_26T09_29_46,51,31,15,11,7
2022_11_26T09_44_46,55,28,16,10,7
2022_11_26T09_59_46,55,26,16,11,7
2022_11_26T10_14_46,47,27,13,11,9
2022_11_26T10_29_46,52,28,14,9,6
2022_11_26T10_44_46,54,27,14,11,10
2022_11_26T10_59_46,58,31,14,10,9
2022_11_26T11_14_46,56,30,14,11,8
2022_11_26T11_29_46,50,24,14,10,10
2022_11_26T11_44_46,60,30,18,14,12
2022_11_26T11_59_46,67,31,19,15,14
2022_11_26T12_14_46,47,31,17,16,14
2022_11_26T12_29_46,20,14,13,12,11
2022_11_26T12_44_46,29,19,15,14,13
2022_11_26T12_59_46,35,23,17,12,12
2022_11_26T13_14_46,42,27,16,15,13
2022_11_26T13_29_46,43,26,17,16,13
2022_11_26T13_44_46,35,26,17,14,11
2022_11_26T13_59_46,26,20,12,12,12
2022_11_26T14_14_46,6,4,1,1,0
2022_11_26T14_29_46,0,0,0,0,0
2022_11_26T14_44_46,0,0,0,0,0
2022_11_26T14_59_46,0,0,0,0,0
2022_11_26T15_14_46,0,0,0,0,0
2022_11_26T15_29_46,0,0,0,0,0
2022_11_26T15_44_46,3,1,1,0,0
2022_11_26T15_59_46,11,9,6,3,2
2022_11_26T16_14_46,14,11,10,5,3
2022_11_26T16_29_46,12,11,7,4,2
2022_11_26T16_44_46,41,19,11,9,6
2022_11_26T16_59_46,52,27,17,11,9
2022_11_26T17_14_46,41,24,13,12,8
2022_11_26T17_29_46,43,23,16,12,10
2022_11_26T17_44_46,37,20,12,11,10
2022_11_26T17_59_46,40,22,12,10,9
2022_11_26T18_14_46,17,9,6,4,2
2022_11_26T18_29_46,29,14,9,8,6
2022_11_26T18_44_46,25,15,12,9,7
2022_11_26T18_59_46,22,12,6,5,3
2022_11_26T19_14_46,45,21,10,7,4
2022_11_26T19_29_46,32,16,11,7,7
2022_11_26T19_44_46,41,16,11,8,5
2022_11_26T19_59_46,46,22,9,6,4
2022_11_26T20_14_46,46,22,9,7,4
2022_11_26T20_29_46,41,21,10,7,4
2022_11_26T20_44_46,42,21,11,8,4
2022_11_26T20_59_46,42,18,10,7,5
2022_11_26T21_14_46,37,18,9,8,4
2022_11_26T21_29_46,18,10,5,2,2
2022_11_26T21_44_46,13,8,5,4,4
2022_11_26T21_59_46,0,0,0,0,0
2022_11_26T22_14_46,0,0,0,0,0
2022_11_26T22_29_46,7,2,1,1,0
2022_11_26T22_44_46,3,2,1,0,0
2022_11_26T22_59_46,0,0,0,0,0
2022_11_26T23_14_46,1,0,0,0,0
2022_11_26T23_29_46,3,2,0,0,0
2022_11_26T23_44_46,4,3,1,0,0
2022_11_26T23_59_46,0,0,0,0,0
2022_11_27T00_14_46,13,8,6,4,4
2022_11_27T00_29_46,0,0,0,0,0
2022_11_27T00_44_46,0,0,0,0,0
2022_11_27T00_59_46,6,4,1,0,0
2022_11_27T01_14_46,0,0,0,0,0
2022_11_27T01_29_46,0,0,0,0,0
2022_11_27T01_44_46,24,5,2,1,1
2022_11_27T01_59_46,7,5,0,0,0
2022_11_27T02_14_46,0,0,0,0,0
2022_11_27T02_29_46,0,0,0,0,0
2022_11_27T02_44_46,0,0,0,0,0
2022_11_27T02_59_46,0,0,0,0,0
2022_11_27T03_14_46,0,0,0,0,0
2022_11_27T03_29_46,0,0,0,0,0
2022_11_27T03_44_46,0,0,0,0,0
2022_11_27T03_59_46,0,0,0,0,0
2022_11_27T04_14_46,0,0,0,0,0
2022_11_27T04_29_46,0,0,0,0,0
2022_11_27T04_44_46,0,0,0,0,0
2022_11_27T04_59_46,0,0,0,0,0
2022_11_27T05_14_46,0,0,0,0,0
2022_11_27T05_29_46,0,0,0,0,0
2022_11_27T05_44_46,0,0,0,0,0
2022_11_27T05_59_46,0,0,0,0,0
2022_11_27T06_14_46,0,0,0,0,0
2022_11_27T06_29_46,0,0,0,0,0
2022_11_27T06_44_46,0,0,0,0,0
2022_11_27T06_59_46,0,0,0,0,0
2022_11_27T07_14_46,0,0,0,0,0
2022_11_27T07_29_46,0,0,0,0,0
2022_11_27T07_44_46,0,0,0,0,0
2022_11_27T07_59_46,0,0,0,0,0
2022_11_27T08_14_46,0,0,0,0,0
2022_11_27T08_29_46,0,0,0,0,0
2022_11_27T08_44_46,0,0,0,0,0
2022_11_27T08_59_46,0,0,0,0,0
2022_11_27T09_14_46,0,0,0,0,0
2022_11_27T09_29_46,0,0,0,0,0
2022_11_27T09_44_46,0,0,0,0,0
2022_11_27T09_59_46,1,0,0,0,0
2022_11_27T10_14_46,3,2,1,1,1
2022_11_27T10_29_46,9,6,3,1,1
2022_11_27T10_44_46,3,2,2,1,1
2022_11_27T10_59_46,13,9,7,2,0
2022_11_27T11_14_46,28,16,5,3,1
2022_11_27T11_29_46,26,17,7,4,3
2022_11_27T11_44_46,11,8,5,3,2
2022_11_27T11_59_46,33,19,7,3,3
2022_11_27T12_14_46,55,24,9,7,4
2022_11_27T12_29_46,51,25,13,5,4
2022_11_27T12_44_46,55,26,11,5,3
2022_11_27T12_59_46,86,34,17,7,4
2022_11_27T13_14_46,81,34,15,7,5
2022_11_27T13_29_46,82,43,17,8,6
2022_11_27T13_44_46,77,37,14,8,5
2022_11_27T13_59_46,49,18,8,6,4
2022_11_27T14_14_46,42,18,11,9,6
2022_11_27T14_29_46,47,23,12,5,5
2022_11_27T14_44_46,40,16,11,7,5
2022_11_27T14_59_46,46,16,9,8,5
2022_11_27T15_14_46,52,22,8,7,6
2022_11_27T15_29_46,55,22,10,6,6
2022_11_27T15_44_46,51,25,12,7,6
2022_11_27T15_59_46,54,22,9,7,7
2022_11_27T16_14_46,54,24,9,7,7
2022_11_27T16_29_46,57,25,11,8,6
2022_11_27T16_44_46,62,29,14,8,7
2022_11_27T16_59_46,60,33,14,9,8
2022_11_27T17_14_46,62,23,11,8,6
2022_11_27T17_29_46,62,26,10,6,6
2022_11_27T17_44_46,57,20,9,7,6
2022_11_27T17_59_46,31,14,11,9,7
2022_11_27T18_14_46,17,12,8,8,7
2022_11_27T18_29_46,11,8,8,6,3
2022_11_27T18_44_46,39,19,14,11,9
2022_11_27T18_59_46,33,19,15,12,10
2022_11_27T19_14_46,19,15,14,9,5
2022_11_27T19_29_46,18,11,9,8,3
2022_11_27T19_44_46,24,14,10,10,6
2022_11_27T19_59_46,17,14,10,9,8
2022_11_27T20_14_46,105,57,28,20,11
2022_11_27T20_29_46,131,71,36,20,10
2022_11_27T20_44_46,42,25,15,15,12
2022_11_27T20_59_46,29,18,9,9,9
2022_11_27T21_14_46,20,12,10,9,3
2022_11_27T21_29_46,29,17,11,10,9
2022_11_27T21_44_46,19,12,9,8,8
2022_11_27T21_59_46,34,20,17,11,9
2022_11_27T22_14_46,32,19,11,9,8
2022_11_27T22_29_46,24,15,9,7,6
2022_11_27T22_44_46,12,6,1,1,0
2022_11_27T22_59_46,178,86,53,19,8
2022_11_27T23_14_46,122,64,30,16,5
2022_11_27T23_29_46,90,40,22,7,3
2022_11_27T23_44_46,129,70,30,14,10
2022_11_27T23_59_46,111,48,23,10,4
2022_11_28T00_14_46,98,39,22,9,4
2022_11_28T00_29_46,86,39,18,10,6
2022_11_28T00_44_46,69,30,15,10,5
2022_11_28T00_59_46,50,19,8,6,3
2022_11_28T01_14_46,40,16,9,4,4
2022_11_28T01_29_46,32,17,10,6,5
2022_11_28T01_44_46,23,16,7,3,2
2022_11_28T01_59_46,32,18,10,7,4
2022_11_28T02_14_46,20,12,8,4,2
2022_11_28T02_29_46,16,10,7,3,2
2022_11_28T02_44_46,12,7,6,4,2
2022_11_28T02_59_46,12,9,5,4,3
2022_11_28T03_14_46,6,6,3,1,0
2022_11_28T03_29_46,9,9,6,3,1
2022_11_28T03_44_46,9,8,5,0,0
2022_11_28T03_59_46,9,9,6,2,0
2022_11_28T04_14_46,8,7,7,5,0
2022_11_28T04_29_46,5,5,4,3,2
2022_11_28T04_44_46,15,8,5,3,1
2022_11_28T04_59_46,17,10,3,1,1
2022_11_28T05_14_46,21,12,8,5,1
2022_11_28T05_29_46,27,12,8,7,3
2022_11_28T05_44_46,7,7,4,3,2
2022_11_28T05_59_46,5,5,3,2,1
2022_11_28T06_14_46,9,7,5,4,3
2022_11_28T06_29_46,14,10,7,7,3
2022_11_28T06_44_46,7,7,7,6,3
2022_11_28T06_59_46,24,15,10,5,5
2022_11_28T07_14_46,23,11,9,6,4
2022_11_28T07_29_46,14,10,7,5,3
2022_11_28T07_44_46,18,13,9,7,5
2022_11_28T07_59_46,18,13,9,6,5
2022_11_28T08_14_46,22,15,9,7,4
2022_11_28T08_29_46,21,12,10,8,5
2022_11_28T08_44_46,24,17,11,9,5
2022_11_28T08_59_46,59,31,20,13,8
2022_11_28T09_14_46,64,40,24,15,8
2022_11_28T09_29_46,81,43,27,15,9
2022_11_28T09_44_46,86,40,28,16,10
2022_11_28T09_59_46,95,48,30,18,8
2022_11_28T10_14_46,94,48,33,17,9
2022_11_28T10_29_46,102,50,28,19,9
2022_11_28T10_44_46,114,62,31,18,12
2022_11_28T10_59_46,115,59,30,13,9
2022_11_28T11_14_46,117,72,37,14,9
2022_11_28T11_29_46,125,67,34,16,8
2022_11_28T11_44_46,131,74,30,18,9
2022_11_28T11_59_46,126,66,27,16,12
2022_11_28T12_14_46,133,72,33,18,12
2022_11_28T12_29_46,137,68,34,20,10
2022_11_28T12_44_46,126,63,38,18,12
2022_11_28T12_59_46,131,64,35,16,10
2022_11_28T13_14_46,110,54,29,14,8
2022_11_28T13_29_46,133,63,35,20,13
2022_11_28T13_44_46,120,58,36,18,13
2022_11_28T13_59_46,107,60,36,21,14
2022_11_28T14_14_46,113,60,33,19,7
2022_11_28T14_29_46,108,59,33,18,8
2022_11_28T14_44_46,95,50,29,18,6
2022_11_28T14_59_46,69,37,25,13,5
2022_11_28T15_14_46,50,34,21,14,8
2022_11_28T15_29_46,37,19,13,10,8
2022_11_28T15_44_46,43,25,16,11,7
2022_11_28T15_59_46,26,15,14,8,6
2022_11_28T16_14_46,36,19,10,9,9
2022_11_28T16_29_46,45,24,15,9,8
2022_11_28T16_44_46,33,18,12,8,7
2022_11_28T16_59_46,41,19,13,8,6
2022_11_28T17_14_47,42,22,13,9,8
2022_11_28T17_29_47,40,18,11,9,7
2022_11_28T17_44_47,47,24,15,11,9
2022_11_28T17_59_47,46,21,12,10,8
2022_11_28T18_14_47,40,20,11,8,7
2022_11_28T18_29_47,33,16,12,11,10
2022_11_28T18_44_47,18,10,8,7,5
2022_11_28T18_59_47,46,29,14,9,9
2022_11_28T19_14_47,25,15,9,6,4
2022_11_28T19_29_47,42,16,12,9,5
2022_11_28T19_44_47,49,25,14,9,7
2022_11_28T19_59_47,43,22,13,9,7
2022_11_28T20_14_47,54,27,14,9,9
2022_11_28T20_29_47,70,33,18,11,6
2022_11_28T20_44_47,37,16,10,8,7
2022_11_28T20_59_47,41,22,12,10,9
2022_11_28T21_14_47,55,20,12,8,7
2022_11_28T21_29_47,42,22,8,7,6
2022_11_28T21_44_47,38,17,10,5,4
2022_11_28T21_59_47,42,26,11,7,6
2022_11_28T22_14_47,24,12,7,5,4
2022_11_28T22_29_47,38,15,8,7,4
2022_11_28T22_44_47,47,23,9,7,5
2022_11_28T22_59_47,19,10,5,4,2
2022_11_28T23_14_47,39,18,9,7,6
2022_11_28T23_29_47,48,25,11,5,4
2022_11_28T23_44_47,71,35,19,7,6
2022_11_28T23_59_47,41,15,10,5,4
2022_11_29T00_14_47,84,41,20,13,4
2022_11_29T00_29_47,87,37,18,11,3
2022_11_29T00_44_47,6,5,4,2,0
2022_11_29T00_59_47,43,22,11,9,5
2022_11_29T01_14_47,38,20,13,7,5
2022_11_29T01_29_47,33,17,12,6,4
2022_11_29T01_44_47,7,6,4,1,1
2022_11_29T01_59_47,9,7,6,4,1
2022_11_29T02_14_47,8,6,3,1,1
2022_11_29T02_29_47,8,8,7,4,0
2022_11_29T02_44_47,7,7,5,4,2
2022_11_29T02_59_47,12,9,8,4,3
2022_11_29T03_14_47,10,9,7,4,2
2022_11_29T03_29_47,12,9,7,3,1
2022_11_29T03_44_47,7,7,7,3,0
2022_11_29T03_59_47,11,10,8,5,3
2022_11_29T04_14_47,16,11,9,7,5
2022_11_29T04_29_47,20,14,11,7,6
2022_11_29T04_44_47,16,12,9,9,6
2022_11_29T04_59_47,20,14,12,9,6
2022_11_29T05_14_47,44,22,12,10,8
2022_11_29T05_29_47,34,22,10,9,8
2022_11_29T05_44_47,41,24,17,11,8
2022_11_29T05_59_47,44,28,19,9,6
2022_11_29T06_14_47,70,36,22,17,13
2022_11_29T06_29_47,69,33,18,15,9
2022_11_29T06_44_47,80,44,22,16,11
2022_11_29T06_59_47,64,34,22,18,12
2022_11_29T07_14_47,43,24,15,12,8
2022_11_29T07_29_47,41,20,15,13,7
2022_11_29T07_44_47,35,23,17,13,8
2022_11_29T07_59_47,37,20,13,13,10
2022_11_29T08_14_47,45,25,15,14,12
2022_11_29T08_29_47,60,28,18,14,9
2022_11_29T08_44_47,56,33,20,15,10
2022_11_29T08_59_47,58,33,19,12,11
2022_11_29T09_14_47,69,40,21,18,13
2022_11_29T09_29_47,82,38,28,16,14
2022_11_29T09_44_47,83,44,26,16,13
2022_11_29T09_59_47,92,44,30,21,11
2022_11_29T10_14_47,80,44,24,14,10
2022_11_29T10_29_47,88,48,28,15,13
2022_11_29T10_44_48,96,49,30,19,12
2022_11_29T10_59_48,107,54,34,18,14
2022_11_29T11_14_48,108,55,29,19,14
2022_11_29T11_29_48,98,57,27,20,14
2022_11_29T11_44_48,105,52,24,19,11
2022_11_29T11_59_48,110,50,27,19,11
2022_11_29T12_14_48,112,52,28,18,9
2022_11_29T12_29_48,112,55,27,15,9
2022_11_29T12_44_48,119,57,27,18,8
2022_11_29T12_59_48,118,61,29,13,9
2022_11_29T13_14_48,113,53,28,16,8
2022_11_29T13_29_48,136,64,28,17,11
2022_11_29T13_44_48,111,51,26,11,6
2022_11_29T13_59_48,104,52,27,13,10
2022_11_29T14_14_48,84,36,20,11,8
2022_11_29T14_29_48,59,30,14,11,7
2022_11_29T14_44_48,97,43,24,15,11
2022_11_29T14_59_48,91,42,21,13,8
2022_11_29T15_14_48,90,39,21,11,9
2022_11_29T15_29_48,85,45,24,16,11
2022_11_29T15_44_48,75,41,23,14,10
2022_11_29T15_59_48,81,39,17,11,9
2022_11_29T16_14_48,45,20,12,9,5
2022_11_29T16_29_48,38,19,14,9,9
2022_11_29T16_44_48,46,23,12,9,9
2022_11_29T16_59_48,38,21,13,11,10
2022_11_29T17_14_48,39,20,13,6,5
2022_11_29T17_29_48,49,28,19,11,7
2022_11_29T17_44_48,48,27,15,11,6
2022_11_29T17_59_48,46,25,15,9,6
2022_11_29T18_14_48,45,25,16,8,6
2022_11_29T18_29_48,56,28,12,9,5
2022_11_29T18_44_48,57,28,18,9,5
2022_11_29T18_59_48,56,34,21,10,7
2022_11_29T19_14_48,79,39,24,16,7
2022_11_29T19_29_48,102,47,26,15,9
2022_11_29T19_44_48,116,62,33,19,12
2022_11_29T19_59_48,135,77,44,22,13
2022_11_29T20_14_48,149,81,47,25,12
2022_11_29T20_29_48,172,97,54,28,13
2022_11_29T20_44_48,186,103,56,32,13
2022_11_29T20_59_48,192,108,54,28,13
2022_11_29T21_14_48,189,105,53,28,13
2022_11_29T21_29_48,207,115,60,26,15
2022_11_29T21_44_48,215,117,61,29,16
2022_11_29T21_59_48,212,114,59,29,15
2022_11_29T22_14_48,209,114,66,31,14
2022_11_29T22_29_48,199,100,63,26,9
2022_11_29T22_44_48,177,90,50,23,8
2022_11_29T22_59_48,167,87,42,17,7
2022_11_29T23_14_48,155,78,33,12,2
2022_11_29T23_29_48,144,77,31,15,4
2022_11_29T23_44_48,137,65,27,8,4
2022_11_29T23_59_48,118,51,23,8,2
2022_11_30T00_14_48,83,36,15,3,1
2022_11_30T00_29_48,81,43,14,8,4
2022_11_30T00_44_48,56,21,9,3,1
2022_11_30T00_59_48,26,10,5,1,0
2022_11_30T01_14_48,30,9,3,1,0
2022_11_30T01_29_48,34,10,5,4,1
2022_11_30T01_44_48,22,7,3,3,1
2022_11_30T01_59_48,26,11,4,2,1
2022_11_30T02_14_48,18,6,2,2,2
2022_11_30T02_29_48,14,4,3,2,0
2022_11_30T02_44_48,6,3,2,1,0
2022_11_30T02_59_48,8,6,2,1,0
2022_11_30T03_14_49,13,3,2,1,1
2022_11_30T03_29_49,11,7,3,1,1
2022_11_30T03_44_49,5,2,1,1,1
2022_11_30T03_59_49,3,1,0,0,0
2022_11_30T04_14_49,10,4,2,1,0
2022_11_30T04_29_49,15,5,2,1,0
2022_11_30T04_44_49,22,14,6,2,2
2022_11_30T04_59_49,28,13,9,2,1
2022_11_30T05_14_49,16,7,3,2,1
2022_11_30T05_29_49,39,24,14,7,4
2022_11_30T05_44_49,51,25,14,9,4
2022_11_30T05_59_49,43,27,18,10,5
2022_11_30T06_14_49,73,32,18,13,9
2022_11_30T06_29_49,66,30,13,12,8
2022_11_30T06_44_49,77,35,18,12,8
2022_11_30T06_59_49,53,27,18,12,8
2022_11_30T07_14_49,33,15,10,9,6
2022_11_30T07_29_49,26,14,9,8,5
2022_11_30T07_44_49,24,9,9,8,6
2022_11_30T07_59_49,32,14,9,8,7
2022_11_30T08_14_49,35,17,8,7,7
2022_11_30T08_29_49,42,20,11,7,7
2022_11_30T08_44_49,48,27,13,7,6
2022_11_30T08_59_49,51,24,14,11,8
2022_11_30T09_14_49,57,31,17,12,7
2022_11_30T09_29_49,69,33,16,11,10
2022_11_30T09_44_49,63,29,19,8,6
2022_11_30T09_59_49,82,38,20,11,8
2022_11_30T10_14_49,81,41,19,11,8
2022_11_30T10_29_49,71,35,16,11,6
2022_11_30T10_44_49,84,43,23,10,6
2022_11_30T10_59_49,80,44,22,11,7
2022_11_30T11_14_49,90,52,23,12,5
2022_11_30T11_29_49,92,44,22,11,7
2022_11_30T11_44_49,91,38,22,13,7
2022_11_30T11_59_49,104,48,28,15,7
2022_11_30T12_14_49,102,55,23,13,8
2022_11_30T12_29_49,106,52,29,14,8
2022_11_30T12_44_49,99,52,25,16,10
2022_11_30T12_59_49,95,43,22,13,8
2022_11_30T13_14_49,116,61,28,15,9
2022_11_30T13_29_49,115,61,26,17,12
2022_11_30T13_44_49,115,63,33,16,10
2022_11_30T13_59_49,113,60,37,21,10
2022_11_30T14_14_49,123,65,36,21,14
2022_11_30T14_29_49,113,66,33,18,13
2022_11_30T14_44_49,111,62,36,20,15
2022_11_30T14_59_49,113,57,32,19,16
2022_11_30T15_14_49,102,54,34,20,12
2022_11_30T15_29_49,99,49,29,18,13
2022_11_30T15_44_49,92,50,32,19,11
2022_11_30T15_59_49,78,38,24,15,13
2022_11_30T16_14_49,78,44,24,17,12
2022_11_30T16_29_50,75,40,27,22,16
2022_11_30T16_44_50,43,20,17,12,7
2022_11_30T16_59_50,37,19,11,10,8
