Timestamp,Counts (55)
2022-01-27T09_47_00,124
2022-01-27T10_02_00,156
2022-01-27T10_17_00,157
2022-01-27T10_32_00,140
2022-01-27T10_47_00,165
2022-01-27T11_02_00,175
2022-01-27T11_17_00,145
2022-01-27T11_32_00,163
2022-01-27T11_47_00,188
2022-01-27T12_02_00,194
2022-01-27T12_17_00,188
2022-01-27T12_32_00,191
2022-01-27T12_47_00,188
2022-01-27T13_02_00,158
2022-01-27T13_17_00,178
2022-01-27T13_32_00,186
2022-01-27T13_47_00,184
2022-01-27T14_02_00,187
2022-01-27T14_17_00,187
2022-01-27T14_32_00,176
2022-01-27T14_47_00,180
2022-01-27T15_02_00,188
2022-01-27T15_17_00,183
2022-01-27T15_32_00,178
2022-01-27T15_47_00,203
2022-01-27T16_02_00,205
2022-01-27T16_17_00,177
2022-01-27T16_32_00,184
2022-01-27T16_47_00,209
2022-01-27T17_02_00,199
2022-01-27T17_17_00,170
2022-01-27T17_32_00,185
2022-01-27T17_47_00,184
2022-01-27T18_02_00,185
2022-01-27T18_17_00,166
2022-01-27T18_32_00,162
2022-01-27T18_47_00,137
2022-01-27T19_02_00,117
2022-01-27T19_17_00,60
2022-01-27T19_32_00,135
2022-01-27T19_47_00,140
2022-01-27T20_02_00,122
2022-01-27T20_17_00,114
2022-01-27T20_32_00,108
2022-01-27T20_47_00,108
2022-01-27T21_02_00,106
2022-01-27T21_17_00,149
2022-01-27T21_32_00,150
2022-01-27T21_47_00,111
2022-01-27T22_02_00,142
2022-01-27T22_17_00,135
2022-01-27T22_32_00,139
2022-01-27T22_47_00,134
2022-01-27T23_02_00,112
2022-01-27T23_17_00,113
2022-01-27T23_32_00,109
2022-01-27T23_47_00,96
2022-01-28T00_02_00,73
2022-01-28T00_17_00,64
2022-01-28T00_32_00,65
2022-01-28T00_47_00,41
2022-01-28T01_02_00,51
2022-01-28T01_17_00,44
2022-01-28T01_32_00,40
2022-01-28T01_47_00,44
2022-01-28T02_02_00,40
2022-01-28T02_17_00,40
2022-01-28T02_32_00,35
2022-01-28T02_47_00,37
2022-01-28T03_02_00,32
2022-01-28T03_17_00,37
2022-01-28T03_32_00,57
2022-01-28T03_47_00,85
2022-01-28T04_02_00,106
2022-01-28T04_17_00,101
2022-01-28T04_32_00,79
2022-01-28T04_47_00,84
2022-01-28T05_02_00,89
2022-01-28T05_17_00,89
2022-01-28T05_32_00,91
2022-01-28T05_47_00,90
2022-01-28T06_02_00,73
2022-01-28T06_17_00,94
2022-01-28T06_32_00,111
2022-01-28T06_47_00,105
2022-01-28T07_02_00,94
2022-01-28T07_17_00,139
2022-01-28T07_32_00,147
2022-01-28T07_47_00,175
2022-01-28T08_02_00,193
2022-01-28T08_17_00,194
2022-01-28T08_32_00,194
2022-01-28T08_47_00,195
2022-01-28T09_02_00,214
2022-01-28T09_17_00,212
2022-01-28T09_32_00,208
2022-01-28T09_47_00,215
2022-01-28T10_02_00,215
2022-01-28T10_17_00,225
2022-01-28T10_32_00,229
2022-01-28T10_47_00,235
2022-01-28T11_02_00,232
2022-01-28T11_17_00,227
2022-01-28T11_32_00,228
2022-01-28T11_47_00,216
2022-01-28T12_02_00,225
2022-01-28T12_17_00,197
2022-01-28T12_32_00,206
2022-01-28T12_47_00,196
2022-01-28T13_02_00,197
2022-01-28T13_17_00,201
2022-01-28T13_32_00,198
2022-01-28T13_47_00,196
2022-01-28T14_02_00,194
2022-01-28T14_17_00,184
2022-01-28T14_32_00,187
2022-01-28T14_47_00,186
2022-01-28T15_02_00,184
2022-01-28T15_17_00,181
2022-01-28T15_32_00,178
2022-01-28T15_47_00,174
2022-01-28T16_02_00,171
2022-01-28T16_17_00,165
2022-01-28T16_32_00,165
2022-01-28T16_47_00,163
2022-01-28T17_02_00,155
2022-01-28T17_17_00,152
2022-01-28T17_32_00,152
2022-01-28T17_47_00,145
2022-01-28T18_02_00,138
2022-01-28T18_17_00,122
2022-01-28T18_32_00,124
2022-01-28T18_47_00,121
2022-01-28T19_02_00,118
2022-01-28T19_17_00,115
2022-01-28T19_32_00,110
2022-01-28T19_47_00,102
2022-01-28T20_02_00,95
2022-01-28T20_17_00,86
2022-01-28T20_32_00,79
2022-01-28T20_47_00,69
2022-01-28T21_02_00,60
2022-01-28T21_17_00,56
2022-01-28T21_32_00,52
2022-01-28T21_47_00,42
2022-01-28T22_02_00,39
2022-01-28T22_17_00,33
2022-01-28T22_32_00,31
2022-01-28T22_47_00,32
2022-01-28T23_02_00,24
2022-01-28T23_17_00,21
2022-01-28T23_32_00,16
2022-01-28T23_47_00,17
2022-01-29T00_02_00,13
2022-01-29T00_17_00,16
2022-01-29T00_32_00,12
2022-01-29T00_47_00,15
2022-01-29T01_02_00,14
2022-01-29T01_17_00,9
2022-01-29T01_32_00,8
2022-01-29T01_47_00,7
2022-01-29T02_02_00,4
2022-01-29T02_17_00,5
2022-01-29T02_32_00,2
2022-01-29T02_47_00,1
2022-01-29T03_02_00,1
2022-01-29T03_17_00,3
2022-01-29T03_32_00,3
2022-01-29T04_17_00,1
2022-01-29T04_32_00,3
2022-01-29T04_47_00,8
2022-01-29T05_32_00,9
2022-01-29T05_47_00,5
2022-01-29T06_17_00,1
2022-01-29T07_02_00,2
2022-01-29T07_17_00,1
2022-01-29T08_32_00,1
2022-01-29T09_47_00,6
2022-01-29T10_32_00,6
2022-01-29T10_47_00,5
2022-01-29T11_02_00,146
2022-01-29T11_17_00,182
2022-01-29T11_32_00,173
2022-01-29T11_47_00,74
2022-01-29T12_02_00,73
2022-01-29T12_17_00,14
2022-01-29T12_32_00,23
2022-01-29T12_47_00,18
2022-01-29T13_02_00,3
2022-01-29T13_17_00,8
2022-01-29T13_32_00,14
2022-01-29T13_47_00,85
2022-01-29T14_02_00,151
2022-01-29T14_17_00,156
2022-01-29T14_32_00,179
2022-01-29T14_47_00,175
2022-01-29T15_02_00,169
2022-01-29T15_17_00,181
2022-01-29T15_32_00,141
2022-01-29T15_47_00,162
2022-01-29T16_02_00,151
2022-01-29T16_17_00,158
2022-01-29T16_32_00,132
2022-01-29T16_47_00,149
2022-01-29T17_02_00,148
2022-01-29T17_17_00,116
2022-01-29T17_32_00,157
2022-01-29T17_47_00,153
2022-01-29T18_02_00,139
2022-01-29T18_17_00,140
2022-01-29T18_32_00,125
2022-01-29T18_47_00,128
2022-01-29T19_02_00,130
2022-01-29T19_17_00,126
2022-01-29T19_32_00,114
2022-01-29T19_47_00,96
2022-01-29T20_02_00,88
2022-01-29T20_17_00,74
2022-01-29T20_32_00,57
2022-01-29T20_47_00,51
2022-01-29T21_02_00,72
2022-01-29T21_17_00,67
2022-01-29T21_32_00,27
2022-01-29T21_47_00,16
2022-01-29T22_02_00,8
2022-01-29T22_17_00,8
2022-01-29T22_32_00,4
2022-01-29T22_47_00,14
2022-01-29T23_02_00,13
2022-01-29T23_17_00,16
2022-01-29T23_32_00,14
2022-01-29T23_47_00,18
2022-01-30T00_02_00,18
2022-01-30T00_17_00,7
2022-01-30T00_32_00,15
2022-01-30T00_47_00,12
2022-01-30T01_02_00,13
2022-01-30T01_17_00,18
2022-01-30T01_32_00,15
2022-01-30T01_47_00,6
2022-01-30T02_02_00,22
2022-01-30T02_17_00,29
2022-01-30T02_32_00,33
2022-01-30T02_47_00,24
2022-01-30T03_02_00,22
2022-01-30T03_17_00,33
2022-01-30T03_32_00,38
2022-01-30T03_47_00,40
2022-01-30T04_02_00,50
2022-01-30T04_17_00,58
2022-01-30T04_32_00,62
2022-01-30T04_47_00,64
2022-01-30T05_02_00,64
2022-01-30T05_17_00,71
2022-01-30T05_32_00,73
2022-01-30T05_47_00,78
2022-01-30T06_02_00,86
2022-01-30T06_17_00,90
2022-01-30T06_32_00,99
2022-01-30T06_47_00,102
2022-01-30T07_02_00,106
2022-01-30T07_17_00,109
2022-01-30T07_32_00,121
2022-01-30T07_47_00,120
2022-01-30T08_02_00,118
2022-01-30T08_17_00,133
2022-01-30T08_32_00,145
2022-01-30T08_47_00,154
2022-01-30T09_02_00,164
2022-01-30T09_17_00,178
2022-01-30T09_32_00,187
2022-01-30T09_47_00,195
2022-01-30T10_02_00,202
2022-01-30T10_17_00,196
2022-01-30T10_32_00,205
2022-01-30T10_47_00,216
2022-01-30T11_02_00,217
2022-01-30T11_17_00,223
2022-01-30T11_32_00,229
2022-01-30T11_47_00,230
2022-01-30T12_02_00,230
2022-01-30T12_17_00,230
2022-01-30T12_32_00,221
2022-01-30T12_47_00,222
2022-01-30T13_02_00,231
2022-01-30T13_17_00,230
2022-01-30T13_32_00,225
2022-01-30T13_47_00,219
2022-01-30T14_02_00,208
2022-01-30T14_17_00,193
2022-01-30T14_32_00,198
2022-01-30T14_47_00,205
2022-01-30T15_02_00,217
2022-01-30T15_17_00,216
2022-01-30T15_32_00,202
2022-01-30T15_47_00,118
2022-01-30T16_02_00,161
2022-01-30T16_17_00,178
2022-01-30T16_32_00,169
2022-01-30T16_47_00,161
2022-01-30T17_02_00,153
2022-01-30T17_17_00,150
2022-01-30T17_32_00,158
2022-01-30T17_47_00,127
2022-01-30T18_02_00,139
2022-01-30T18_17_00,138
2022-01-30T18_32_00,140
2022-01-30T18_47_00,39
2022-01-30T19_02_00,101
2022-01-30T19_17_00,122
2022-01-30T19_32_00,87
2022-01-30T19_47_00,43
2022-01-30T20_02_00,14
2022-01-30T20_17_00,3
2022-01-30T20_32_00,6
2022-01-30T20_47_00,6
2022-01-30T21_02_00,34
2022-01-30T21_17_00,44
2022-01-30T21_32_00,44
2022-01-30T21_47_00,17
2022-01-30T22_02_00,39
2022-01-30T22_17_00,47
2022-01-30T22_32_00,37
2022-01-30T22_47_00,26
2022-01-30T23_02_00,7
2022-01-30T23_17_00,14
2022-01-30T23_32_00,21
2022-01-30T23_47_00,12
2022-01-31T00_02_00,1
2022-01-31T00_17_00,10
2022-01-31T00_32_00,13
2022-01-31T00_47_00,12
2022-01-31T01_02_00,10
2022-01-31T01_17_00,9
2022-01-31T01_32_00,10
2022-01-31T01_47_00,2
2022-01-31T02_17_00,1
2022-01-31T03_17_00,2
2022-01-31T03_32_00,6
2022-01-31T03_47_00,4
2022-01-31T04_02_00,1
2022-01-31T04_17_00,2
2022-01-31T04_32_00,2
2022-01-31T04_47_00,6
2022-01-31T05_02_00,6
2022-01-31T05_17_00,8
2022-01-31T05_32_00,9
2022-01-31T05_47_00,35
2022-01-31T06_02_00,33
2022-01-31T06_17_00,24
2022-01-31T06_32_00,41
2022-01-31T06_47_00,38
2022-01-31T07_02_00,6
2022-01-31T07_17_00,43
2022-01-31T07_32_00,42
2022-01-31T07_47_00,17
2022-01-31T08_02_00,51
2022-01-31T08_17_00,62
2022-01-31T08_32_00,117
2022-01-31T08_47_00,120
2022-01-31T09_02_00,105
2022-01-31T09_17_00,122
2022-01-31T09_32_00,116
2022-01-31T09_47_00,94
2022-01-31T10_02_00,98
2022-01-31T10_17_00,104
2022-01-31T10_32_00,122
2022-01-31T10_47_00,136
2022-01-31T11_02_00,142
2022-01-31T11_17_00,134
2022-01-31T11_32_00,140
2022-01-31T11_47_00,136
2022-01-31T12_02_00,105
2022-01-31T12_17_00,118
2022-01-31T12_32_00,91
2022-01-31T12_47_00,102
2022-01-31T13_02_00,97
2022-01-31T13_17_00,122
2022-01-31T13_32_00,152
2022-01-31T13_47_00,159
2022-01-31T14_02_00,165
2022-01-31T14_17_00,169
2022-01-31T14_32_00,164
2022-01-31T14_47_00,161
2022-01-31T15_02_00,163
2022-01-31T15_17_00,162
2022-01-31T15_32_00,152
2022-01-31T15_47_00,142
2022-01-31T16_02_00,141
2022-01-31T16_17_00,138
2022-01-31T16_32_00,134
2022-01-31T16_47_00,134
2022-01-31T17_02_00,131
2022-01-31T17_17_00,127
2022-01-31T17_32_00,121
2022-01-31T17_47_00,109
2022-01-31T18_02_00,104
2022-01-31T18_17_00,111
2022-01-31T18_32_00,110
2022-01-31T18_47_00,109
2022-01-31T19_02_00,105
2022-01-31T19_17_00,102
2022-01-31T19_32_00,95
2022-01-31T19_47_00,86
2022-01-31T20_02_00,72
2022-01-31T20_17_00,50
2022-01-31T20_32_00,6
2022-01-31T20_47_00,5
2022-01-31T21_02_00,15
2022-01-31T21_17_00,45
2022-01-31T21_32_00,51
2022-01-31T21_47_00,42
2022-01-31T22_02_00,32
2022-01-31T22_47_00,17
2022-01-31T23_02_00,44
2022-01-31T23_17_00,40
2022-01-31T23_32_00,39
2022-01-31T23_47_00,33
2022-02-01T00_02_00,33
2022-02-01T00_17_00,29
2022-02-01T00_32_00,30
2022-02-01T00_47_00,25
2022-02-01T01_02_00,20
2022-02-01T01_17_00,25
2022-02-01T01_32_00,32
2022-02-01T01_47_00,37
2022-02-01T02_02_00,39
2022-02-01T02_17_00,37
2022-02-01T02_32_00,40
2022-02-01T02_47_00,39
2022-02-01T03_02_00,50
2022-02-01T03_17_00,52
2022-02-01T03_32_00,35
2022-02-01T03_47_00,50
2022-02-01T04_02_00,59
2022-02-01T04_17_00,64
2022-02-01T04_32_00,63
2022-02-01T04_47_00,21
2022-02-01T05_02_00,2
2022-02-01T10_32_00,52
2022-02-01T10_47_00,60
2022-02-01T11_02_00,70
2022-02-01T11_17_00,81
2022-02-01T11_32_00,79
2022-02-01T11_47_00,66
2022-02-01T12_02_00,63
2022-02-01T12_17_00,75
2022-02-01T12_32_00,59
2022-02-01T12_47_00,120
2022-02-01T13_02_00,133
2022-02-01T13_17_00,128
2022-02-01T13_32_00,118
2022-02-01T13_47_00,126
2022-02-01T14_02_00,126
2022-02-01T14_17_00,110
2022-02-01T14_32_00,122
2022-02-01T14_47_00,121
2022-02-01T15_02_00,111
2022-02-01T15_17_00,112
2022-02-01T15_32_00,106
2022-02-01T15_47_00,105
2022-02-01T16_02_00,103
2022-02-01T16_17_00,99
2022-02-01T16_32_00,96
2022-02-01T16_47_00,97
2022-02-01T17_02_00,108
2022-02-01T17_17_00,102
2022-02-01T17_32_00,93
2022-02-01T17_47_00,90
2022-02-01T18_02_00,77
2022-02-01T18_17_00,91
2022-02-01T18_32_00,78
2022-02-01T18_47_00,94
2022-02-01T19_02_00,85
2022-02-01T19_17_00,83
2022-02-01T19_32_00,86
2022-02-01T19_47_00,90
2022-02-01T20_02_00,87
2022-02-01T20_17_00,79
2022-02-01T20_32_00,58
2022-02-01T20_47_00,71
2022-02-01T21_02_00,70
2022-02-01T21_17_00,63
2022-02-01T21_32_00,54
2022-02-01T21_47_00,40
2022-02-01T22_02_00,31
2022-02-01T22_17_00,32
2022-02-01T22_32_00,36
2022-02-01T22_47_00,39
2022-02-01T23_02_00,43
2022-02-01T23_17_00,47
2022-02-01T23_32_00,37
2022-02-01T23_47_00,36
2022-02-02T00_02_00,36
2022-02-02T00_17_00,26
2022-02-02T00_32_00,27
2022-02-02T00_47_00,19
2022-02-02T01_02_00,19
2022-02-02T01_17_00,14
2022-02-02T01_32_00,12
2022-02-02T01_47_00,14
2022-02-02T02_02_00,16
2022-02-02T02_17_00,18
2022-02-02T02_32_00,18
2022-02-02T02_47_00,20
2022-02-02T03_02_00,20
2022-02-02T03_17_00,20
2022-02-02T03_32_00,15
2022-02-02T03_47_00,5
2022-02-02T04_02_00,21
2022-02-02T04_17_00,27
2022-02-02T04_32_00,23
2022-02-02T04_47_00,13
2022-02-02T05_02_00,13
2022-02-02T05_17_00,15
2022-02-02T05_32_00,16
2022-02-02T05_47_00,5
2022-02-02T06_32_00,1
2022-02-02T06_47_00,4
2022-02-02T07_02_00,41
2022-02-02T07_17_00,44
2022-02-02T07_32_00,14
2022-02-02T07_47_00,5
2022-02-02T08_02_00,22
2022-02-02T08_17_00,25
2022-02-02T08_32_00,43
2022-02-02T08_47_00,50
2022-02-02T09_02_00,46
2022-02-02T09_17_00,33
2022-02-02T09_32_00,34
2022-02-02T09_47_00,28
2022-02-02T10_02_00,41
2022-02-02T10_17_00,55
2022-02-02T10_32_00,63
2022-02-02T10_47_00,56
2022-02-02T11_02_00,74
2022-02-02T11_17_00,80
2022-02-02T11_32_00,79
2022-02-02T11_47_00,94
2022-02-02T12_02_00,103
2022-02-02T12_17_00,115
2022-02-02T12_32_00,116
2022-02-02T12_47_00,105
2022-02-02T13_02_00,113
2022-02-02T13_17_00,111
2022-02-02T13_32_00,131
2022-02-02T13_47_00,142
2022-02-02T14_02_00,134
2022-02-02T14_17_00,5
2022-02-02T14_47_00,127
2022-02-02T15_02_00,123
2022-02-02T15_17_00,126
2022-02-02T15_32_00,137
2022-02-02T15_47_00,139
2022-02-02T16_02_00,129
2022-02-02T16_17_00,123
2022-02-02T16_32_00,111
2022-02-02T16_47_00,121
2022-02-02T17_02_00,119
2022-02-02T17_17_00,121
2022-02-02T17_32_00,121
2022-02-02T17_47_00,75
2022-02-02T18_02_00,99
2022-02-02T18_17_00,96
2022-02-02T18_32_00,99
2022-02-02T18_47_00,81
2022-02-02T19_02_00,80
2022-02-02T19_17_00,84
2022-02-02T19_32_00,80
2022-02-02T19_47_00,76
2022-02-02T20_02_00,63
2022-02-02T20_17_00,61
2022-02-02T20_32_00,69
2022-02-02T20_47_00,70
2022-02-02T21_02_00,58
2022-02-02T21_17_00,40
2022-02-02T21_32_00,35
2022-02-02T21_47_00,37
2022-02-02T22_02_00,37
2022-02-02T22_17_00,34
2022-02-02T22_32_00,23
2022-02-02T22_47_00,20
2022-02-02T23_02_00,10
2022-02-02T23_17_00,19
2022-02-02T23_32_00,20
2022-02-02T23_47_00,20
2022-02-03T00_02_00,22
2022-02-03T00_17_00,18
2022-02-03T00_32_00,20
2022-02-03T00_47_00,27
2022-02-03T01_02_00,18
2022-02-03T01_17_00,20
2022-02-03T01_32_00,23
2022-02-03T01_47_00,25
2022-02-03T02_02_00,1
2022-02-03T02_17_00,24
2022-02-03T02_32_00,33
2022-02-03T02_47_00,31
2022-02-03T03_02_00,4
2022-02-03T03_17_00,43
2022-02-03T03_32_00,49
2022-02-03T03_47_00,55
2022-02-03T04_02_00,43
2022-02-03T04_17_00,24
2022-02-03T04_32_00,32
2022-02-03T04_47_00,31
2022-02-03T05_02_00,21
2022-02-03T05_17_00,16
2022-02-03T05_32_00,7
2022-02-03T06_02_00,5
2022-02-03T06_17_00,1
2022-02-03T06_32_00,34
2022-02-03T06_47_00,33
2022-02-03T07_02_00,2
2022-02-03T07_17_00,48
2022-02-03T07_32_00,60
2022-02-03T07_47_00,76
2022-02-03T08_02_00,89
2022-02-03T08_17_00,95
2022-02-03T08_32_00,97
2022-02-03T08_47_00,96
2022-02-03T09_02_00,79
2022-02-03T09_17_00,77
2022-02-03T09_32_00,74
2022-02-03T09_47_00,77
2022-02-03T10_02_00,69
2022-02-03T10_17_00,106
2022-02-03T10_32_00,112
2022-02-03T10_47_00,94
2022-02-03T11_02_00,110
2022-02-03T11_17_00,105
2022-02-03T11_32_00,102
2022-02-03T11_47_00,113
2022-02-03T12_02_00,116
2022-02-03T12_17_00,118
2022-02-03T12_32_00,121
2022-02-03T12_47_00,122
2022-02-03T13_02_00,107
2022-02-03T13_17_00,111
2022-02-03T13_32_00,105
2022-02-03T13_47_00,104
2022-02-03T14_02_00,112
2022-02-03T14_17_00,124
2022-02-03T14_32_00,108
2022-02-03T14_47_00,110
2022-02-03T15_02_00,135
2022-02-03T15_17_00,138
2022-02-03T15_32_00,125
2022-02-03T15_47_00,135
2022-02-03T16_02_00,134
2022-02-03T16_17_00,117
2022-02-03T16_32_00,139
2022-02-03T16_47_00,137
2022-02-03T17_02_00,138
2022-02-03T17_17_00,141
2022-02-03T17_32_00,137
2022-02-03T17_47_00,133
2022-02-03T18_02_00,138
2022-02-03T18_17_00,118
2022-02-03T18_32_00,117
2022-02-03T18_47_00,116
2022-02-03T19_02_00,123
2022-02-03T19_17_00,107
2022-02-03T19_32_00,92
2022-02-03T19_47_00,96
2022-02-03T20_02_00,81
2022-02-03T20_17_00,70
2022-02-03T20_32_00,58
2022-02-03T20_47_00,43
2022-02-03T21_02_00,43
2022-02-03T21_17_00,38
2022-02-03T21_32_00,33
2022-02-03T21_47_00,25
2022-02-03T22_02_00,19
2022-02-03T22_17_00,14
2022-02-03T22_32_00,15
2022-02-03T22_47_00,16
2022-02-03T23_02_00,17
2022-02-03T23_17_00,18
2022-02-03T23_32_00,13
2022-02-03T23_47_00,9
2022-02-04T00_02_00,11
2022-02-04T00_17_00,10
2022-02-04T00_32_00,7
2022-02-04T03_32_00,1
2022-02-04T03_47_00,2
2022-02-04T04_02_00,2
2022-02-04T04_17_00,4
2022-02-04T04_32_00,6
2022-02-04T04_47_00,8
2022-02-04T05_02_00,10
2022-02-04T05_17_00,15
2022-02-04T05_32_00,19
2022-02-04T05_47_00,22
2022-02-04T06_02_00,18
2022-02-04T06_17_00,13
2022-02-04T06_32_00,12
2022-02-04T06_47_00,8
2022-02-04T07_02_00,17
2022-02-04T07_17_00,26
2022-02-04T07_32_00,47
2022-02-04T07_47_00,52
2022-02-04T08_02_00,60
2022-02-04T08_17_00,65
2022-02-04T08_32_00,74
2022-02-04T08_47_00,68
2022-02-04T09_02_00,71
2022-02-04T09_17_00,68
2022-02-04T09_32_00,79
2022-02-04T09_47_00,78
2022-02-04T10_02_00,83
2022-02-04T10_17_00,91
2022-02-04T10_32_00,93
2022-02-04T10_47_00,92
2022-02-04T11_02_00,85
2022-02-04T11_17_00,89
2022-02-04T11_32_00,85
2022-02-04T11_47_00,88
2022-02-04T12_02_00,88
2022-02-04T12_17_00,91
2022-02-04T12_32_00,91
2022-02-04T12_47_00,101
2022-02-04T13_02_00,104
2022-02-04T13_17_00,106
2022-02-04T13_32_00,94
2022-02-04T13_47_00,100
2022-02-04T14_02_00,109
2022-02-04T14_17_00,115
2022-02-04T14_32_00,117
2022-02-04T14_47_00,105
2022-02-04T15_02_00,91
2022-02-04T15_17_00,84
2022-02-04T15_32_00,72
2022-02-04T15_47_00,67
2022-02-04T16_02_00,70
2022-02-04T16_17_00,109
2022-02-04T16_32_00,118
2022-02-04T16_47_00,118
2022-02-04T17_02_00,126
2022-02-04T17_17_00,125
2022-02-04T17_32_00,115
2022-02-04T17_47_00,114
2022-02-04T18_02_00,107
2022-02-04T18_17_00,97
2022-02-04T18_32_00,92
2022-02-04T18_47_00,91
2022-02-04T19_02_00,88
2022-02-04T19_17_00,81
2022-02-04T19_32_00,74
2022-02-04T19_47_00,73
2022-02-04T20_02_00,70
2022-02-04T20_17_00,64
2022-02-04T20_32_00,57
2022-02-04T20_47_00,49
2022-02-04T21_02_00,38
2022-02-04T21_32_00,16
2022-02-04T21_47_00,15
2022-02-04T22_02_00,9
2022-02-04T22_17_00,5
2022-02-04T22_32_00,2
2022-02-04T23_02_00,1
2022-02-04T23_17_00,7
2022-02-04T23_32_00,7
2022-02-04T23_47_00,4
2022-02-05T00_02_00,6
2022-02-05T00_17_00,5
2022-02-05T00_32_00,4
2022-02-05T00_47_00,4
2022-02-05T01_02_00,1
2022-02-05T01_17_00,1
2022-02-05T01_32_00,1
2022-02-05T02_02_00,11
2022-02-05T02_17_00,16
2022-02-05T02_32_00,20
2022-02-05T02_47_00,16
2022-02-05T03_02_00,12
2022-02-05T03_17_00,19
2022-02-05T03_32_00,23
2022-02-05T03_47_00,27
2022-02-05T04_02_00,32
2022-02-05T04_17_00,33
2022-02-05T04_32_00,39
2022-02-05T04_47_00,43
2022-02-05T05_02_00,41
2022-02-05T05_17_00,42
2022-02-05T05_32_00,40
2022-02-05T05_47_00,37
2022-02-05T06_02_00,44
2022-02-05T06_17_00,44
2022-02-05T06_32_00,51
2022-02-05T06_47_00,55
2022-02-05T07_02_00,53
2022-02-05T07_17_00,46
2022-02-05T07_32_00,44
2022-02-05T07_47_00,58
2022-02-05T08_02_00,59
2022-02-05T08_17_00,63
2022-02-05T08_32_00,69
2022-02-05T08_47_00,71
2022-02-05T09_02_00,59
2022-02-05T09_17_00,69
2022-02-05T09_32_00,74
2022-02-05T09_47_00,76
2022-02-05T10_02_00,78
2022-02-05T10_17_00,80
2022-02-05T10_32_00,78
2022-02-05T10_47_00,76
2022-02-05T11_02_00,76
2022-02-05T11_17_00,74
2022-02-05T11_32_00,76
2022-02-05T11_47_00,79
2022-02-05T12_02_00,80
2022-02-05T12_17_00,83
2022-02-05T12_32_00,87
2022-02-05T12_47_00,87
2022-02-05T13_02_00,76
2022-02-05T13_17_00,62
2022-02-05T13_32_00,52
2022-02-05T13_47_00,78
2022-02-05T14_02_00,85
2022-02-05T14_17_00,88
2022-02-05T14_32_00,90
2022-02-05T14_47_00,92
2022-02-05T15_02_00,68
2022-02-05T15_17_00,27
2022-02-05T15_32_00,68
2022-02-05T15_47_00,66
2022-02-05T16_02_00,3
2022-02-05T16_32_00,2
2022-02-05T16_47_00,73
2022-02-05T17_02_00,76
2022-02-05T17_17_00,56
2022-02-05T17_32_00,54
2022-02-05T17_47_00,52
2022-02-05T18_02_00,39
2022-02-05T18_17_00,51
2022-02-05T18_32_00,45
2022-02-05T18_47_00,40
2022-02-05T19_02_00,34
2022-02-05T19_17_00,32
2022-02-05T19_32_00,30
2022-02-05T19_47_00,38
2022-02-05T20_02_00,43
2022-02-05T20_17_00,47
2022-02-05T20_32_00,47
2022-02-05T20_47_00,48
2022-02-05T21_02_00,40
2022-02-05T21_17_00,39
2022-02-05T21_32_00,40
2022-02-05T21_47_00,38
2022-02-05T22_02_00,41
2022-02-05T22_17_00,43
2022-02-05T22_32_00,38
2022-02-05T22_47_00,34
2022-02-05T23_02_00,19
2022-02-06T01_02_00,13
2022-02-06T01_17_00,3
2022-02-06T02_47_00,3
2022-02-06T03_02_00,6
2022-02-06T03_17_00,9
2022-02-06T03_32_00,11
2022-02-06T03_47_00,13
2022-02-06T04_02_00,11
2022-02-06T04_32_00,22
2022-02-06T04_47_00,25
2022-02-06T05_02_00,41
2022-02-06T05_17_00,45
2022-02-06T05_32_00,45
2022-02-06T05_47_00,44
2022-02-06T06_02_00,55
2022-02-06T06_17_00,56
2022-02-06T06_32_00,56
2022-02-06T06_47_00,61
2022-02-06T07_02_00,63
2022-02-06T07_17_00,65
2022-02-06T07_32_00,63
2022-02-06T07_47_00,57
2022-02-06T08_02_00,59
2022-02-06T08_17_00,58
2022-02-06T08_32_00,60
2022-02-06T08_47_00,57
2022-02-06T09_02_00,63
2022-02-06T09_17_00,67
2022-02-06T09_32_00,71
2022-02-06T09_47_00,62
2022-02-06T10_02_00,67
2022-02-06T10_17_00,74
2022-02-06T10_32_00,71
2022-02-06T10_47_00,65
2022-02-06T11_02_00,52
2022-02-06T11_17_00,66
2022-02-06T11_32_00,67
2022-02-06T11_47_00,65
2022-02-06T12_02_00,3
2022-02-06T13_17_00,8
2022-02-06T13_32_00,16
2022-02-06T14_17_00,19
2022-02-06T14_32_00,53
2022-02-06T14_47_00,64
2022-02-06T15_02_00,67
2022-02-06T15_17_00,59
2022-02-06T15_32_00,55
2022-02-06T15_47_00,52
2022-02-06T16_02_00,51
2022-02-06T16_17_00,55
2022-02-06T16_32_00,55
2022-02-06T16_47_00,52
2022-02-06T17_02_00,51
2022-02-06T17_17_00,46
2022-02-06T17_32_00,46
2022-02-06T17_47_00,44
2022-02-06T18_02_00,38
2022-02-06T18_17_00,34
2022-02-06T18_32_00,38
2022-02-06T18_47_00,41
2022-02-06T19_02_00,40
2022-02-06T19_17_00,38
2022-02-06T19_32_00,41
2022-02-06T19_47_00,24
2022-02-06T20_02_00,26
2022-02-06T20_17_00,24
2022-02-06T20_32_00,26
2022-02-06T20_47_00,21
2022-02-06T21_02_00,23
2022-02-06T21_17_00,24
2022-02-06T21_32_00,25
2022-02-06T21_47_00,26
2022-02-06T22_02_00,24
2022-02-06T22_17_00,12
2022-02-06T22_32_00,18
2022-02-06T22_47_00,19
2022-02-06T23_02_00,19
